user_id,day_type,transport_mode,distance_km,electricity_kwh,renewable_usage_pct,food_type,screen_time_hours,waste_generated_kg,eco_actions,carbon_footprint_kg,carbon_impact_level,unfccc_opportunity,cbd_opportunity,unccd_opportunity
184,Weekday,Car,13.2,4.41,75,Veg,6.9,0.51,1,5.89,Low,0.3767,0.0918,0.14279999999999998
184,Weekday,Bus,8.85,8.57,0,Non-Veg,7.5,0.32,1,13.22,High,0.6248583333333333,0.6076,0.38959999999999995
184,Weekend,Bike,4.98,5.12,0,Veg,6.5,0.72,1,6.66,Medium,0.4499833333333334,0.1296,0.2016
184,Weekday,Bike,11.75,2.0,0,Veg,6.9,0.56,3,3.11,Low,0.42020833333333335,0.10080000000000003,0.1568
185,Weekday,EV,18.46,5.04,25,Veg,9.0,0.76,0,6.75,Medium,0.56555,0.1368,0.21279999999999996
185,Weekday,Bus,17.35,6.51,25,Mixed,5.5,0.78,3,8.63,Medium,0.6055750000000001,0.14040000000000002,0.21839999999999998
185,Weekday,Walk,7.62,3.38,25,Mixed,7.6,1.31,2,6.35,Medium,0.36918333333333336,0.2358,0.36679999999999996
185,Weekend,Bus,9.47,5.84,0,Non-Veg,2.4,1.13,1,12.01,High,0.5325083333333334,0.7534000000000001,0.6164
185,Weekend,Car,9.35,4.86,50,Veg,3.7,0.5,0,6.55,Medium,0.39507500000000007,0.09,0.13999999999999999
185,Weekend,EV,10.23,7.34,0,Veg,5.7,0.59,1,8.73,Medium,0.5970083333333334,0.1062,0.16519999999999999
185,Weekend,Car,10.11,5.64,25,Non-Veg,5.2,1.16,0,12.48,High,0.483175,0.7588,0.6248
186,Weekday,Bike,12.45,2.0,25,Non-Veg,6.5,0.67,2,6.73,Medium,0.37895833333333334,0.6706000000000001,0.4876
186,Weekend,Bus,9.53,6.49,25,Mixed,6.8,0.5,2,8.06,Medium,0.5070916666666667,0.09,0.13999999999999999
186,Weekend,Car,10.13,4.87,25,Non-Veg,4.3,0.42,0,11.13,High,0.4551916666666667,0.6256,0.41759999999999997
186,Weekday,Bus,8.39,9.49,0,Mixed,6.3,0.71,4,11.21,High,0.6528416666666668,0.1278,0.19879999999999998
186,Weekday,Bike,15.08,4.23,25,Non-Veg,6.0,0.3,2,7.67,Medium,0.49360000000000004,0.6040000000000001,0.384
186,Weekend,Car,5.36,4.2,0,Non-Veg,6.9,0.5,3,9.47,Medium,0.42100000000000004,0.64,0.43999999999999995
186,Weekday,Bike,16.57,2.89,75,Mixed,8.3,0.27,2,3.62,Low,0.36309166666666665,0.048600000000000004,0.0756
187,Weekday,Bike,12.35,7.14,25,Mixed,5.9,0.44,0,8.41,Medium,0.566175,0.0792,0.1232
187,Weekday,Walk,13.33,7.3,0,Non-Veg,7.4,0.86,1,12.11,High,0.6342916666666667,0.7048000000000001,0.5408
187,Weekday,Bus,14.45,6.41,50,Veg,5.8,0.68,1,6.2,Medium,0.5156583333333333,0.12240000000000002,0.19039999999999999
187,Weekend,Car,6.84,8.28,75,Veg,4.8,0.61,0,5.87,Low,0.4391,0.10980000000000001,0.1708
187,Weekday,Bike,15.51,7.8,50,Non-Veg,8.1,1.16,0,10.09,Medium,0.5798749999999999,0.7588,0.6248
187,Weekend,Bike,6.94,5.07,25,Non-Veg,8.5,0.52,1,8.84,Medium,0.4226500000000001,0.6436000000000001,0.4456
187,Weekend,Bike,4.15,5.25,0,Veg,6.3,1.03,1,7.14,Medium,0.444375,0.1854,0.2884
188,Weekend,Walk,7.8,9.02,0,Mixed,4.6,0.78,2,11.04,High,0.6282333333333334,0.14040000000000002,0.21839999999999998
188,Weekend,Car,9.25,7.57,0,Mixed,6.0,0.7,1,12.09,High,0.5931916666666668,0.126,0.19599999999999998
188,Weekend,Car,9.87,6.89,75,Veg,7.9,0.75,1,5.98,Low,0.4260083333333334,0.135,0.20999999999999996
188,Weekday,Bike,11.56,7.36,25,Veg,5.1,0.48,0,7.1,Medium,0.5643666666666668,0.0864,0.1344
188,Weekend,Walk,16.17,5.83,25,Mixed,3.0,0.91,0,8.18,Medium,0.5658916666666667,0.1638,0.2548
188,Weekend,Walk,9.27,4.26,0,Mixed,8.4,0.58,0,7.69,Medium,0.472075,0.1044,0.1624
188,Weekday,Bike,9.53,6.61,0,Non-Veg,4.0,0.9,2,11.2,High,0.5614916666666667,0.7120000000000001,0.552
189,Weekday,Walk,4.88,5.87,25,Non-Veg,2.5,0.67,1,9.52,Medium,0.42623333333333335,0.6706000000000001,0.4876
189,Weekday,Walk,14.96,7.12,100,Mixed,5.3,0.84,1,4.1,Low,0.44806666666666667,0.1512,0.2352
189,Weekday,Bus,11.05,4.47,0,Non-Veg,8.9,0.83,2,10.25,Medium,0.5020249999999999,0.6994,0.5324
189,Weekday,Bus,8.6,7.09,0,Veg,8.6,0.6,2,8.42,Medium,0.5674666666666667,0.10800000000000001,0.16799999999999998
189,Weekday,Bus,8.46,5.71,0,Veg,3.7,0.58,3,6.85,Medium,0.5151166666666667,0.1044,0.1624
189,Weekday,EV,14.93,5.48,0,Veg,6.4,0.36,2,6.73,Medium,0.5875583333333334,0.0648,0.1008
189,Weekday,EV,5.64,9.16,0,Non-Veg,7.4,0.49,0,13.83,High,0.6063666666666667,0.6382000000000001,0.4372
190,Weekday,Bike,11.7,3.53,25,Mixed,5.2,0.7,3,5.31,Low,0.42568333333333336,0.126,0.19599999999999998
190,Weekday,Bus,11.83,4.29,50,Mixed,5.9,0.37,1,6.25,Medium,0.40517500000000006,0.0666,0.1036
190,Weekday,Walk,13.7,3.39,50,Non-Veg,2.3,0.8,1,7.45,Medium,0.39554999999999996,0.6940000000000001,0.524
190,Weekday,Bike,14.74,3.66,50,Non-Veg,6.1,0.51,1,7.21,Medium,0.41845,0.6418,0.44279999999999997
190,Weekend,Bike,0.5,3.73,0,Mixed,3.5,0.91,0,7.65,Medium,0.3430166666666667,0.1638,0.2548
190,Weekday,EV,16.19,3.29,50,Veg,3.4,0.56,3,3.47,Low,0.4230083333333333,0.10080000000000003,0.1568
190,Weekday,Car,14.34,3.13,50,Mixed,4.4,0.82,1,8.37,Medium,0.3940166666666667,0.1476,0.22959999999999997
191,Weekend,EV,2.01,2.0,0,Veg,7.3,0.51,1,3.93,Low,0.2984583333333333,0.0918,0.14279999999999998
191,Weekend,Bus,3.08,4.36,25,Mixed,7.4,0.46,2,6.18,Medium,0.3483666666666667,0.08280000000000001,0.1288
191,Weekday,Walk,14.55,7.88,75,Veg,6.9,0.5,1,3.81,Low,0.5208083333333334,0.09,0.13999999999999999
191,Weekend,EV,0.55,4.93,0,Non-Veg,8.5,0.95,2,9.91,Medium,0.38764166666666666,0.7210000000000001,0.566
191,Weekend,Walk,4.73,3.25,0,Mixed,5.5,0.58,2,6.05,Medium,0.3782916666666667,0.1044,0.1624
191,Weekday,Bus,13.88,4.66,75,Non-Veg,4.0,0.8,0,8.52,Medium,0.3943666666666667,0.6940000000000001,0.524
191,Weekend,Bus,7.07,6.78,75,Non-Veg,8.6,0.56,1,7.73,Medium,0.386975,0.6508,0.4568
192,Weekday,Bike,9.31,7.86,50,Mixed,2.9,0.48,3,6.1,Medium,0.504575,0.0864,0.1344
192,Weekday,Bike,12.07,5.28,0,Mixed,8.8,0.37,0,8.28,Medium,0.544475,0.0666,0.1036
192,Weekend,EV,7.72,9.32,0,Mixed,8.4,1.18,1,12.48,High,0.6382333333333334,0.2124,0.33039999999999997
192,Weekday,Bike,8.29,7.24,75,Non-Veg,4.6,0.78,2,7.13,Medium,0.4190916666666667,0.6904000000000001,0.5184
192,Weekend,EV,3.1,6.88,75,Veg,2.6,0.78,1,4.08,Low,0.3410166666666667,0.14040000000000002,0.21839999999999998
192,Weekday,Car,10.25,8.94,50,Veg,3.1,0.75,2,7.92,Medium,0.555925,0.135,0.20999999999999996
192,Weekend,Walk,2.95,9.08,25,Mixed,5.3,1.15,2,9.66,Medium,0.5198083333333334,0.207,0.32199999999999995
193,Weekend,Bike,1.47,5.26,75,Mixed,8.0,0.99,0,5.76,Low,0.2612416666666667,0.1782,0.2772
193,Weekday,Walk,11.56,5.47,0,Mixed,2.2,0.81,1,8.56,Medium,0.5450666666666667,0.1458,0.22679999999999997
193,Weekend,Bike,4.87,6.36,25,Mixed,8.1,0.42,0,7.92,Medium,0.44407500000000005,0.0756,0.1176
193,Weekend,Car,9.84,3.58,0,Non-Veg,8.3,0.79,0,11.44,High,0.4542666666666667,0.6922,0.5212
193,Weekend,Bike,12.06,6.28,0,Non-Veg,4.2,0.75,0,11.55,High,0.5810166666666667,0.685,0.51
193,Weekday,Bus,7.46,2.92,0,Veg,8.1,0.63,2,4.96,Low,0.40031666666666665,0.11340000000000001,0.17639999999999997
193,Weekday,Car,16.57,4.55,0,Mixed,5.7,0.1,1,10.43,Medium,0.5739583333333333,0.018000000000000002,0.027999999999999997
194,Weekday,Walk,11.12,8.05,0,Mixed,4.7,0.73,1,10.58,Medium,0.6341666666666668,0.13140000000000002,0.2044
194,Weekend,Bus,10.78,6.25,25,Non-Veg,8.6,0.49,2,10.0,Medium,0.5139166666666667,0.6382000000000001,0.4372
194,Weekday,Bus,18.74,4.15,0,Non-Veg,3.5,0.72,0,11.27,High,0.5864166666666666,0.6796,0.5016
194,Weekend,EV,10.58,7.03,50,Non-Veg,7.9,0.77,2,8.93,Medium,0.49001666666666666,0.6886000000000001,0.5156
194,Weekday,EV,11.77,5.5,25,Non-Veg,3.0,0.23,1,9.23,Medium,0.49879166666666674,0.5914,0.3644
194,Weekend,Car,9.49,5.33,50,Veg,4.5,0.96,1,6.93,Medium,0.4140583333333333,0.1728,0.2688
194,Weekday,Car,12.59,5.66,25,Mixed,8.7,0.59,1,9.93,Medium,0.5149083333333334,0.1062,0.16519999999999999
195,Weekend,EV,0.5,5.41,25,Non-Veg,3.0,1.13,0,10.19,Medium,0.3546166666666667,0.7534000000000001,0.6164
195,Weekend,Bike,5.53,10.33,50,Non-Veg,8.6,0.75,1,10.24,Medium,0.5478916666666667,0.685,0.51
195,Weekday,Walk,18.98,8.66,75,Veg,7.0,1.15,0,5.16,Low,0.6047833333333335,0.207,0.32199999999999995
195,Weekend,Car,2.5,4.93,0,Veg,2.2,0.53,0,7.21,Medium,0.4120166666666667,0.09540000000000001,0.1484
195,Weekday,Bike,16.43,8.48,100,Non-Veg,4.4,1.0,0,6.7,Medium,0.5163083333333334,0.73,0.58
195,Weekday,Car,12.59,9.2,0,Mixed,8.0,1.04,1,14.53,High,0.6947083333333333,0.1872,0.2912
195,Weekend,Bus,6.47,3.69,25,Mixed,3.9,0.82,0,7.27,Medium,0.36617500000000003,0.1476,0.22959999999999997
196,Weekend,EV,8.91,2.0,0,Veg,2.9,0.78,2,4.13,Low,0.3847083333333333,0.14040000000000002,0.21839999999999998
196,Weekend,Bike,11.91,2.61,50,Non-Veg,4.7,0.64,1,6.94,Medium,0.34457499999999996,0.6652,0.47919999999999996
196,Weekend,Bus,9.54,5.1,25,Non-Veg,4.2,0.56,4,8.47,Medium,0.45625000000000004,0.6508,0.4568
196,Weekday,Bus,13.34,6.13,25,Non-Veg,7.1,0.65,1,10.71,Medium,0.5415166666666666,0.667,0.482
196,Weekday,Bike,11.1,7.53,0,Non-Veg,2.2,0.89,1,12.35,High,0.6148500000000001,0.7102,0.5492
196,Weekend,EV,12.51,5.61,25,Mixed,7.2,0.51,1,7.66,Medium,0.5120750000000001,0.0918,0.14279999999999998
196,Weekday,Bike,7.14,6.68,25,Non-Veg,5.1,0.72,2,9.67,Medium,0.48418333333333335,0.6796,0.5016
197,Weekday,Car,14.62,8.71,0,Veg,4.2,0.69,3,11.83,High,0.7021166666666667,0.1242,0.19319999999999998
197,Weekend,EV,8.54,4.71,0,Non-Veg,8.0,1.03,1,10.54,Medium,0.47945,0.7354,0.5884
197,Weekday,Car,5.63,7.74,25,Veg,7.8,0.7,0,8.78,Medium,0.504175,0.126,0.19599999999999998
197,Weekend,Walk,5.4,7.63,0,Mixed,4.3,0.86,2,9.99,Medium,0.5472666666666667,0.1548,0.2408
197,Weekend,Car,3.14,5.47,0,Non-Veg,5.4,0.66,3,10.24,Medium,0.4398166666666667,0.6688000000000001,0.4848
197,Weekday,EV,12.38,5.44,0,Veg,7.1,0.65,3,6.54,Medium,0.5542166666666668,0.11700000000000002,0.182
197,Weekday,Bus,7.08,7.07,50,Mixed,6.3,0.55,1,7.22,Medium,0.4477333333333333,0.099,0.154
198,Weekday,Car,10.1,4.28,25,Non-Veg,8.6,0.79,0,11.2,High,0.43318333333333336,0.6922,0.5212
198,Weekday,Bus,18.04,2.34,50,Veg,8.3,0.61,0,5.13,Low,0.4113,0.10980000000000001,0.1708
198,Weekend,Bike,6.28,5.03,0,Veg,7.0,0.54,1,6.38,Medium,0.46293333333333336,0.09720000000000001,0.1512
198,Weekend,EV,4.0,6.36,25,Veg,6.7,0.27,0,6.39,Medium,0.4332000000000001,0.048600000000000004,0.0756
198,Weekday,Car,3.99,7.7,75,Mixed,4.9,0.5,1,6.11,Medium,0.38220833333333337,0.09,0.13999999999999999
198,Weekend,Bike,11.57,4.65,50,Veg,2.8,0.37,1,3.95,Low,0.4151250000000001,0.0666,0.1036
198,Weekday,Bus,13.89,4.97,0,Veg,3.6,0.81,1,7.76,Medium,0.5558583333333333,0.1458,0.22679999999999997
199,Weekday,EV,14.27,4.57,25,Mixed,4.5,0.87,4,6.32,Medium,0.4959416666666667,0.15660000000000002,0.24359999999999998
199,Weekday,Bus,10.45,7.22,0,Mixed,3.9,0.62,1,10.6,Medium,0.5953583333333333,0.1116,0.1736
199,Weekend,Car,12.71,4.91,75,Mixed,6.7,0.53,0,7.81,Medium,0.38890833333333336,0.09540000000000001,0.1484
199,Weekend,EV,4.16,3.98,0,Veg,4.1,0.7,0,6.27,Medium,0.39793333333333336,0.126,0.19599999999999998
199,Weekday,Bus,16.84,6.45,50,Veg,3.8,0.52,2,5.82,Low,0.547,0.0936,0.1456
199,Weekend,Bike,0.5,8.76,0,Non-Veg,2.1,0.75,1,13.18,High,0.52745,0.685,0.51
199,Weekday,EV,7.53,6.89,25,Non-Veg,3.4,0.47,0,10.6,Medium,0.4967583333333334,0.6346,0.4316
200,Weekday,EV,12.51,3.72,0,Veg,5.6,0.55,4,4.61,Low,0.492775,0.099,0.154
200,Weekend,EV,0.5,3.21,75,Veg,6.2,0.22,0,2.94,Low,0.17395,0.0396,0.0616
200,Weekend,Bike,7.73,4.12,25,Veg,2.8,0.58,1,4.83,Low,0.3976916666666667,0.1044,0.1624
200,Weekend,Walk,5.2,4.72,75,Non-Veg,7.1,0.56,1,6.74,Medium,0.2880666666666667,0.6508,0.4568
200,Weekday,Bike,7.16,3.88,25,Non-Veg,3.2,0.72,2,7.95,Medium,0.3817666666666667,0.6796,0.5016
200,Weekday,Bus,10.91,3.84,75,Mixed,4.7,0.77,0,6.08,Medium,0.327175,0.1386,0.21559999999999996
200,Weekend,EV,7.69,5.34,50,Non-Veg,5.0,0.81,1,8.57,Medium,0.3919250000000001,0.6958000000000001,0.5267999999999999
